2013-03-23 23:00:44,0.128,0.131,0.71,0.158
2013-03-23 23:12:48,0,0,1,0
2013-03-24 0:00:39,0.5423,0.073,0.697,0.23
2013-03-24 0:13:40,0.3804,0,0.874,0.126
2013-03-24 0:15:45,0.9079,0,0.584,0.416
2013-03-24 0:26:34,0.6249,0,0.814,0.186
2013-03-24 1:41:56,0.6486,0,0.274,0.726
2013-03-24 6:57:40,0.296,0,0.312,0.688
2013-03-24 6:59:44,0,0,1,0
2013-03-25 18:44:29,-0.5859,0.348,0.652,0
2013-03-25 20:48:30,0.5413,0,0.845,0.155
2013-03-26 3:20:23,-0.1531,0.202,0.673,0.125
2013-03-26 9:08:08,0,0,1,0
2013-03-26 18:22:14,0.4404,0,0.791,0.209
2013-03-26 18:30:49,0,0,1,0
2013-03-26 18:31:55,0,0,1,0
2013-03-26 18:59:55,0.5994,0,0.692,0.308
2013-03-28 7:26:48,0,0,1,0
2013-03-29 17:27:30,0,0,1,0
2013-03-29 17:30:08,0,0,1,0
2013-03-29 17:36:07,-0.4137,0.165,0.835,0
2013-03-29 17:51:38,0.2975,0,0.879,0.121
2013-03-30 23:53:03,0.1779,0.187,0.598,0.215
2013-03-30 23:59:48,0.8221,0,0.62,0.38
2013-03-31 0:07:04,-0.0772,0.245,0.755,0
2013-03-31 2:54:44,0.7297,0,0.695,0.305
2013-03-31 21:53:37,0.6467,0,0.752,0.248
2013-04-01 7:51:03,0.9468,0.051,0.331,0.618
2013-04-01 8:00:35,0.303,0.08,0.768,0.151
2013-04-01 23:19:54,0.8881,0,0.462,0.538
2013-04-01 23:44:22,0.8591,0,0.655,0.345
2013-04-02 3:53:24,0,0,1,0
2013-04-02 4:01:47,0.6289,0,0.796,0.204
2013-04-02 19:11:45,0,0,1,0
2013-04-02 19:19:41,0.802,0,0.661,0.339
2013-04-02 20:43:22,-0.2263,0.098,0.844,0.058
2013-04-02 20:49:11,0.873,0,0.609,0.391
2013-04-02 21:25:02,0,0,1,0
2013-04-02 21:28:23,0,0,1,0
2013-04-02 21:36:05,0,0,1,0
2013-04-03 0:02:15,0.8555,0,0.567,0.433
2013-04-03 1:54:06,-0.1759,0.158,0.842,0
2013-04-03 1:55:38,0.4215,0,0.882,0.118
2013-04-03 3:04:53,0.6249,0,0.661,0.339
2013-04-03 6:33:50,0,0,1,0
2013-04-08 22:22:02,-0.5267,0.195,0.805,0
2013-04-09 2:41:56,0,0,1,0
2013-04-09 2:47:09,0.3612,0,0.884,0.116
2013-04-09 2:48:26,0.5727,0,0.773,0.227
2013-04-09 3:43:28,0.7964,0.055,0.575,0.369
2013-04-09 3:54:22,0.5499,0.116,0.673,0.211
2013-04-09 4:01:00,0.7814,0,0.684,0.316
2013-04-09 4:11:04,0.7658,0.147,0.5,0.353
2013-04-09 4:27:46,0.2811,0.115,0.704,0.181
2013-04-09 4:44:29,-0.296,0.145,0.855,0
2013-04-09 4:51:06,-0.25,0.162,0.743,0.095
2013-04-09 17:56:56,0.5893,0,0.797,0.203
2013-04-09 22:43:37,0.4995,0,0.867,0.133
2013-04-10 16:56:37,0,0,1,0
2013-04-10 17:07:49,0.6597,0,0.795,0.205
2013-04-11 4:43:52,0,0,1,0
2013-04-11 5:11:40,0.5707,0,0.802,0.198
2013-04-11 21:03:27,0.126,0.131,0.633,0.236
2013-04-11 21:05:43,0,0,1,0
2013-04-11 21:22:43,0.8398,0,0.546,0.454
2013-04-11 21:30:31,0.4019,0,0.828,0.172
2013-04-13 5:58:20,0.0516,0,0.902,0.098
2013-04-17 8:05:09,0.3802,0,0.861,0.139
2013-04-17 20:30:26,0.5411,0,0.743,0.257
